Harvard University                ,Computer Science,David Malan            ,4.7,54,04/09/2009,GOOD   ,4  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CS75        ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Great class. He is a very good teacher. The course I have, cs75, is a lot of work, but you will learn a lot. I have not opinion on the hotness factor -- this is a lame part of this site. D. Malan is one of the better instructors out there."                                                                                                                 ,1 person found this useful 1 person did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Supannika Koolmanojwong,1.1,10,11/23/2015,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI577A    ,,,For Credit: Yes,Attendance: Mandatory    ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Not a good professor. She does not teach you anything. She only reads from slides which are from Dr Boehm. Better off with no teacher.                                                                                                                                                                                                                            ,3 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Supannika Koolmanojwong,1.1,10,08/07/2015,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI577B    ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,TOUGH GRADER-LECTURE HEAVY                                              ,"Useless class. The professor only lectured in 2 sessions and the rest by the guest lectures. Some of these guest lecturers go on to brag about their ""industry experience and don't teach anything. Also, the guest lecturers talk about completely different topics. This makes continuity and flow between topics almost non-existence. Waste of moneytime."  ,3 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Supannika Koolmanojwong,1.1,10,03/12/2015,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI577A    ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Horrible professor and badly managed course. I paid a large tuition for the class but most of the session was being lectured by the TA with his weird social attitudes. This prof only lectured 4 sessions total. Then, there are multiple guest lectures and often, what the guest lecture says conflicts with what the TA or Prof said. Avoid at all costs"    ,3 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Supannika Koolmanojwong,1.1,10,08/09/2014,AWFUL  ,1  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,CSCI477     ,,,For Credit: N/A,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: A-          ,                                                                        ,I am surprised at CS dept at hiring such a horrible instructor. I paid a good amount of money to USC for being a world class org thinking that I would learn something from this class. She has a thick accent and has some weird social issues. Her lectures has nothing to do with the projects or how the process should be to take for delivering projects    ,2 people found this useful 1 person did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Supannika Koolmanojwong,1.1,10,06/05/2014,AWFUL  ,1  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI577B    ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,She is the worst and most dishonest lecturer I meet. She cannot control the process of her lecture time well and blame students about improper controlling the time of the individual presentation in class. The way I learned from this class is learning knowledge by myself. She force s students to propose improvement about course not think by herself.    ,1 person found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Supannika Koolmanojwong,1.1,10,02/04/2014,POOR   ,1.5,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI511     ,,,For Credit: N/A,Attendance: Mandatory    ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: A-          ,                                                                        ,"She isn't one of the professor you can discuss your queries with.If you join class a week later, she doesn't help you and makes a big deal about it and provides no assistance whatsoever.She doesn't go that extra mile to make sure everyone is on board and is to bored to care about doubts."                                                                ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Supannika Koolmanojwong,1.1,10,12/19/2013,AWFUL  ,1  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI577     ,,,For Credit: N/A,Attendance: Mandatory    ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Worst course in USC ever                                                                                                                                                                                                                                                                                                                                          ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Bhaskar Krishnamachari ,4.7,11,06/29/2019,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,EE250       ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: Yes,Grade Received: A           ,GIVES GOOD FEEDBACK-RESPECTED-HILARIOUS                                 ,Dr. Krishnamachari was a great lecturer and taught the course well. His powerpoints were informative and engaging. The material was very interesting and I looked forward to his class and lab each week. I actually learned a lot of interesting stuff in his class and have decided to focus in computer engineering because of it!                             ,5 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Bhaskar Krishnamachari ,4.7,11,06/13/2018,POOR   ,2  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,EE250       ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: No ,Grade Received: A           ,GROUP PROJECTS                                                          ,Honestly his class was a total waste of time. The course was very interesting but he did not have a clear plan what to do in class and would show up and start thinking what to talk about. he would end up talking about the same subject 2-3 sessions and talk about the same thing and just teach 10% new material each time.                                  ,2 people found this useful 1 person did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Bhaskar Krishnamachari ,4.7,11,07/22/2008,AWESOME,5  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,EE465       ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"extremely helpful and gives good grades,makes course easy!!!"                                                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Bhaskar Krishnamachari ,4.7,11,02/17/2003,AWESOME,5  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,EE450EE59   ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"easy going approach,basically a good teacher"                                                                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,06/04/2019,AWFUL  ,1  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: No ,Grade Received: N/A         ,LOTS OF HOMEWORK                                                        ,Lectures OK. Rude professor. Assignments are a mess and do not contribute to your learning. Take another subject.                                                                                                                                                                                                                                                 ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,12/07/2018,AWFUL  ,1  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: No ,Grade Received: N/A         ,TEST HEAVY-TOUGH GRADER                                                 ,Professor is rude overall during interactions. Class is not organized well. No relevance between project and the course content. Lectures OK. Overall not a pleasant experience.                                                                                                                                                                                  ,2 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,11/12/2018,POOR   ,2  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: No ,Grade Received: N/A         ,TOUGH GRADER-LOTS OF HOMEWORK-GROUP PROJECTS                            ,Lectures were very well done and reminded me of a good software workshop. The homeworks were by far one of the worst I have had at USC. It was basically using helping him and his PHD students with their research. I learned nothing from them nor was it applicable to the tests. He is also very blunt so if you do mediocre work he will let you know.       ,2 people found this useful 1 person did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,12/01/2017,AWFUL  ,1  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit: Yes,Attendance: Mandatory    ,Textbook Used: Yes,Would Take Again: No ,Grade Received: N/A         ,TOUGH GRADER-LECTURE HEAVY                                              ,"One of the worst professors I've had in my entire life. Not fair and judge you based who knows what. Don't make the mistake of visiting him and asking him any questions. If he knows you, you are screwed."                                                                                                                                                     ,4 people found this useful 4 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,09/20/2017,AWESOME,5  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: Yes,Grade Received: N/A         ,GROUP PROJECTS-RESPECTED-AMAZING LECTURES                               ,Update the book! Enjoyed the class but textbook should be better.                                                                                                                                                                                                                                                                                                 ,1 person found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,09/19/2017,AWESOME,5  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: Yes,Grade Received: N/A         ,GIVES GOOD FEEDBACK-ACCESSIBLE OUTSIDE CLASS-GET READY TO READ          ,Patterns and styles! Study those. You'll need them - on his exams and at work!! The book is a little outdated but I keep using chapter 4 and 5 like a reference guide.                                                                                                                                                                                            ,2 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,09/18/2017,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CS578       ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: Yes,Grade Received: N/A         ,RESPECTED-GIVES GOOD FEEDBACK-ACCESSIBLE OUTSIDE CLASS                  ,"Take this class! It's not an easy A, but he is fair and super-knowledgible."                                                                                                                                                                                                                                                                                     ,1 person found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,09/16/2017,AWESOME,5  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CS578       ,,,For Credit: Yes,Attendance: Mandatory    ,Textbook Used: Yes,Would Take Again: Yes,Grade Received: N/A         ,GET READY TO READ-TOUGH GRADER-RESPECTED                                ,Take this class! WIsh the book had more on cloud. Stuff Nenad explained in class is so usefull to what I'm doing.                                                                                                                                                                                                                                                 ,2 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,09/16/2017,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CS578       ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: Yes,Grade Received: N/A         ,GET READY TO READ-GROUP PROJECTS                                        ,Great prof. Enjoyed the class. One of the nicest faculty at SC.                                                                                                                                                                                                                                                                                                   ,2 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,05/13/2017,AWFUL  ,1  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CS578       ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: No ,Grade Received: N/A         ,LOTS OF HOMEWORK-TOUGH GRADER                                           ,The professor lacks any manner. He disrespects students and discourage asking questions. He makes improper personal judgments about student's intellectual abilities if one pursues him in the office hours. Lectures are not clear and not well-organized. Be prepared to face questions in the exams that are not covered in the class.                         ,22 people found this useful 4 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,05/11/2017,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: No ,Grade Received: F           ,SO MANY PAPERS-TOUGH GRADER                                             ,"Horrible professor. Overall, lightly explain concepts and throw at you a lot to study on your own. For an experienced engineer this might be a good class to take, but for a student out of undergrad, it is way too heavy. Avoid if you can."                                                                                                                   ,12 people found this useful 3 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,04/18/2017,AWESOME,5  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CS578       ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: Yes,Grade Received: N/A         ,INSPIRATIONAL-GIVES GOOD FEEDBACK                                       ,"Strong class. I will recommend it to my coworker. A lot of it seems like common sense, but we don't do this in our projects. Why? After listening to this class, I know why."                                                                                                                                                                                    ,2 people found this useful 4 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,06/20/2016,AWFUL  ,1  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: No ,Grade Received: F           ,                                                                        ,One of the painful courses to deal at USC mainly due to lack of structure and flow between topics. Prof is vague and not clear in clearing doubts. Avoid.                                                                                                                                                                                                         ,3 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,06/08/2016,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: No ,Grade Received: F           ,                                                                        ,"Comfortably the worst professor I had in years. Lacks clarity in his teaching, notes and presentation"                                                                                                                                                                                                                                                           ,4 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,05/29/2016,AWFUL  ,1  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: No ,Grade Received: C-          ,                                                                        ,"The lectures are at times useful, but at other times a quick overview of (not much depth). Projects depends on your prior knowledge of the subject also."                                                                                                                                                                                                        ,2 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,05/22/2016,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: F           ,                                                                        ,one of the worst professors and quite unhelpful.                                                                                                                                                                                                                                                                                                                  ,3 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,02/26/2016,AWESOME,4.5,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,GIVES GOOD FEEDBACK-LECTURE HEAVY                                       ,I am very glad to learn about Android and security. The lectures could tie better to homework. Prof expects us to read text book and papers and figure out everything for ourself. TA is very good. I think I learn a lot but it could be easier.                                                                                                                 ,1 person found this useful 13 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,02/26/2016,AWESOME,5  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,CS589       ,,,For Credit:Yes ,Attendance: Mandatory    ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: A           ,PARTICIPATION MATTERS-GIVES GOOD FEEDBACK-GET READY TO READ             ,I have worked as an intern in Bay area last summer. I interviewed for the same company this week. They do IoT and stuff they asked was almost all from 589. This class was much useful. The topic I presented in class will become my job in May and project was really hands on.                                                                                 ,1 person found this useful 10 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,02/13/2016,AWESOME,4.5,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CS578       ,,,For Credit:Yes ,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,LOTS OF HOMEWORK-EXTRA CREDIT-GET READY TO READ                         ,"Good assignments, but you have to work for it. Wish the TA and other student helping with assignments could speak better, very hard to understand. But they know Android."                                                                                                                                                                                       ,2 people found this useful 11 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,02/09/2016,AWESOME,5  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI589     ,,,For Credit:Yes ,Attendance: Mandatory    ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: A-          ,TOUGH GRADER-PARTICIPATION MATTERS-GROUP PROJECTS                       ,"Got offer for internship yesterday. Half of questions on my interview were for things I learned from this class. Some readings weren't great and student presentations were too much (prof should just lecture because he knows much more about material and some students weren't good presenters), but we covered many things and they are cutting edge."      ,4 people found this useful 11 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,02/09/2016,AWESOME,5  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,GET READY TO READ-AMAZING LECTURES-LOTS OF HOMEWORK                     ,"Assignments are about modern tech. Android security. Have to read alot but its a good combination of older and latest things. Lectures are kind of long, but prof. explains very clearly. If you come to class you will definitely learn alot."                                                                                                                  ,4 people found this useful 11 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,02/08/2016,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: D           ,TOUGH GRADER-LECTURE HEAVY                                              ,Prof does not explain subject matter very well. Just gives generic comments and rushes through it. Sometimes he does not answer questions in a nice way. Not very helpful at all. outdated text book.                                                                                                                                                             ,14 people found this useful 8 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,02/04/2016,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,GET READY TO READ-LECTURE HEAVY-LOTS OF HOMEWORK                        ,"Not the most interesting subject, but it is important in the real world. Prof is good. Lectures are long, but if you pay attention you will learn something."                                                                                                                                                                                                    ,5 people found this useful 16 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,01/30/2016,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: C           ,TOUGH GRADER-SO MANY PAPERS                                             ,Not a good professor. Speaks very fast and gloss over slides. He missed a few lectures which were covered by TAs and guest lectured. Not very organized. Should not have taken the course with this prof.                                                                                                                                                         ,14 people found this useful 10 people did not find this useful                                                                                                                                                                                                                                                                                                  ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,01/24/2016,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI589     ,,,For Credit:Yes ,Attendance: Mandatory    ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,TOUGH GRADER-GROUP PROJECTS                                             ,Course lacks structure without any reasonable flow between topics discussed. Mainly because of having too many guest lectures. Requirements for course project was not very clear. TA/Prof not very helpful in clearing doubts and ease the pain.                                                                                                                 ,13 people found this useful 8 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,01/17/2016,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSCI589     ,,,For Credit:Yes ,Attendance: Mandatory    ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Professor Medvidovic is the worst teacher I ever had in USC. The course lacks structure, requirements of projects are not clear, and feedback is almost nonexistent. Avoid this course by all costs and save yourself from a major headache."                                                                                                                    ,12 people found this useful 5 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,01/12/2016,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: A           ,INSPIRATIONAL-AMAZING LECTURES-RESPECTED                                ,"Amazing lectures. Ruhollah Shemirani (TA) spends a lot of time getting you up and running with the assignments and projects, and really knows what he is talking about."                                                                                                                                                                                         ,5 people found this useful 11 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,01/11/2016,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CSCI589     ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,CARING-INSPIRATIONAL-AMAZING LECTURES                                   ,"Professor's clarity is second to none. He organizes the content very well and has a rare ability to make any topic interesting. Roohy (TA) has a really good attitude, and all my exchanges with him have been good. I would work with these guys again."                                                                                                        ,3 people found this useful 10 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,10/13/2015,GOOD   ,4  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,CSCI578     ,,,For Credit:Yes ,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: A           ,GIVES GOOD FEEDBACK-GET READY TO READ                                   ,One of the best teachers I have had to date. The course is real informative though it is hard. Course project is usually useful and is always about a current hot topic.                                                                                                                                                                                          ,8 people found this useful 46 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,10/13/2015,AWESOME,5  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,CS578       ,,,For Credit:Yes ,Attendance: Mandatory    ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: A-          ,HILARIOUS-CLEAR GRADING CRITERIA-AMAZING LECTURES                       ,"Really good teacher. Lectures are truly amazing. You have to know all the materials and study the textbook. But in the end it will be good for you. (As this was named ""bible of software architecture"" in a famous Amazon review."                                                                                                                            ,12 people found this useful 44 people did not find this useful                                                                                                                                                                                                                                                                                                  ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,10/13/2015,AWESOME,5  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,578         ,,,For Credit:Yes ,Attendance: Not Mandatory,Textbook Used: Yes,Would Take Again: N/A,Grade Received: A           ,GIVES GOOD FEEDBACK-TOUGH GRADER-RESPECTED                              ,This course is a great experience for me and it shaped my understanding of software development. The professor is really knowledgeable and and has fantastic presentations during semester. The TAs are usually PhD students and are willing to help you 24*7. The exams are not easy and you should have definitely learned stuff before.                        ,13 people found this useful 41 people did not find this useful                                                                                                                                                                                                                                                                                                  ,report this rating
University of Southern California ,Computer Science,Nenad Medvidovic       ,3.7,59,10/13/2015,AWESOME,5  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,CS578       ,,,For Credit:Yes ,Attendance: Mandatory    ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: A           ,INSPIRATIONAL-SO MANY PAPERS-TOUGH GRADER                               ,"Only 2 weeks in, I am hooked :) I'm a first year grad, female, came here from a small town in the East Coast. Love this class, and the teacher assistant."                                                                                                                                                                                                       ,13 people found this useful 39 people did not find this useful                                                                                                                                                                                                                                                                                                  ,report this rating
